hotspot_id,timestamp,filt_thermal16,filt_thermal8,filt_color,x_pos,y_pos,thumb_left,thumb_top,thumb_right,thumb_bottom,hotspot_type,species_id,updated_bot,updated_top,updated_left,updated_right,updated,status
78500,2016-03-22 01:02:43.000824,CHESS_FL12_S_160422_010243.824_THERM-16BIT.PNG,CHESS_FL12_S_160422_010243.824_THERM-8-BIT.JPG,CHESS_FL12_S_160422_010243.824_COLOR-8-BIT.JPG,236,189,2083,1439,2595,1951,Animal,Bearded Seal,1768,1696,2363,2407,true,none
78501,2016-03-22 01:02:45.000635,CHESS_FL12_S_160422_010245.635_THERM-16BIT.PNG,CHESS_FL12_S_160422_010245.635_THERM-8-BIT.JPG,CHESS_FL12_S_160422_010245.635_COLOR-8-BIT.JPG,538,157,5289,1210,5801,1722,Animal,Bearded Seal,1500,1433,5493,5596,true,none
78503,2016-03-22 01:04:04.000035,CHESS_FL12_S_160422_010404.035_THERM-16BIT.PNG,CHESS_FL12_S_160422_010404.035_THERM-8-BIT.JPG,CHESS_FL12_S_160422_010404.035_COLOR-8-BIT.JPG,315,260,2779,2101,3291,2613,Animal,Ringed Seal,2392,2333,3019,3043,true,none
78504,2016-03-22 01:10:28.000007,CHESS_FL12_S_160422_011028.007_THERM-16BIT.PNG,CHESS_FL12_S_160422_011028.007_THERM-8-BIT.JPG,CHESS_FL12_S_160422_011028.529_COLOR-8-BIT.JPG,598,24,5782,1152,6294,1664,Anomaly,NA,-1,-1,-1,-1,false,none
78505,2016-03-22 01:11:58.000040,CHESS_FL12_S_160422_011158.040_THERM-16BIT.PNG,CHESS_FL12_S_160422_011158.040_THERM-8-BIT.JPG,CHESS_FL12_S_160422_011158.040_COLOR-8-BIT.JPG,35,259,60,2112,572,2624,Animal,Ringed Seal,2396,2354,280,353,true,none
78509,2016-03-22 01:12:52.000784,CHESS_FL12_S_160422_011252.784_THERM-16BIT.PNG,CHESS_FL12_S_160422_011252.784_THERM-8-BIT.JPG,CHESS_FL12_S_160422_011252.784_COLOR-8-BIT.JPG,48,120,-47,690,465,1202,Animal,Bearded Seal,998,898,207,248,true,none
78510,2016-03-22 01:14:32.000287,CHESS_FL12_S_160422_011432.287_THERM-16BIT.PNG,CHESS_FL12_S_160422_011432.287_THERM-8-BIT.JPG,CHESS_FL12_S_160422_011432.287_COLOR-8-BIT.JPG,574,79,5637,556,6149,1068,Animal,Bearded Seal,892,779,5840,5923,true,none
78513,2016-03-22 01:14:39.000358,CHESS_FL12_S_160422_011439.358_THERM-16BIT.PNG,CHESS_FL12_S_160422_011439.358_THERM-8-BIT.JPG,CHESS_FL12_S_160422_011439.358_COLOR-8-BIT.JPG,51,108,223,658,735,1170,Animal,Bearded Seal,953,888,428,524,true,none
78514,2016-03-22 01:14:57.000925,CHESS_FL12_S_160422_011457.925_THERM-16BIT.PNG,CHESS_FL12_S_160422_011457.925_THERM-8-BIT.JPG,CHESS_FL12_S_160422_011457.925_COLOR-8-BIT.JPG,302,35,2806,-111,3318,401,Animal,Ringed Seal,186,130,3028,3076,true,none
78517,2016-03-22 01:17:16.000692,CHESS_FL12_S_160422_011716.692_THERM-16BIT.PNG,CHESS_FL12_S_160422_011716.692_THERM-8-BIT.JPG,CHESS_FL12_S_160422_011716.692_COLOR-8-BIT.JPG,217,409,1906,3692,2418,4204,Animal,Ringed Seal,3968,3932,2145,2209,true,none
78519,2016-03-22 01:19:02.000326,CHESS_FL12_S_160422_011902.326_THERM-16BIT.PNG,CHESS_FL12_S_160422_011902.326_THERM-8-BIT.JPG,CHESS_FL12_S_160422_011902.326_COLOR-8-BIT.JPG,581,196,5536,135,6048,647,Animal,Ringed Seal,436,361,5809,5857,true,none
78522,2016-03-22 01:20:00.000365,CHESS_FL12_S_160422_012000.365_THERM-16BIT.PNG,CHESS_FL12_S_160422_012000.365_THERM-8-BIT.JPG,CHESS_FL12_S_160422_012000.365_COLOR-8-BIT.JPG,394,344,3961,3007,4473,3519,Animal,Ringed Seal,3269,3234,4200,4228,true,none
78526,2016-03-22 01:22:13.000704,CHESS_FL12_S_160422_012213.704_THERM-16BIT.PNG,CHESS_FL12_S_160422_012213.704_THERM-8-BIT.JPG,CHESS_FL12_S_160422_012213.704_COLOR-8-BIT.JPG,351,118,3286,730,3798,1242,Animal,Ringed Seal,-1,-1,-1,-1,false,removed
78528,2016-03-22 01:23:16.000131,CHESS_FL12_S_160422_012316.131_THERM-16BIT.PNG,CHESS_FL12_S_160422_012316.131_THERM-8-BIT.JPG,CHESS_FL12_S_160422_012316.131_COLOR-8-BIT.JPG,515,437,5129,3881,5641,4393,Animal,Ringed Seal,4174,4124,5338,5410,true,none
78530,2016-03-22 01:25:27.000960,CHESS_FL12_S_160422_012527.960_THERM-16BIT.PNG,CHESS_FL12_S_160422_012527.960_THERM-8-BIT.JPG,CHESS_FL12_S_160422_012527.960_COLOR-8-BIT.JPG,506,179,4911,1282,5423,1794,Animal,Ringed Seal,1596,1559,5129,5197,true,none
78532,2016-03-22 01:25:30.000805,CHESS_FL12_S_160422_012530.805_THERM-16BIT.PNG,CHESS_FL12_S_160422_012530.805_THERM-8-BIT.JPG,CHESS_FL12_S_160422_012530.805_COLOR-8-BIT.JPG,26,426,-111,3791,401,4303,Animal,Ringed Seal,4091,4038,153,204,true,none
78537,2016-03-22 01:31:13.000230,CHESS_FL12_S_160422_013113.230_THERM-16BIT.PNG,CHESS_FL12_S_160422_013113.230_THERM-8-BIT.JPG,CHESS_FL12_S_160422_013113.230_COLOR-8-BIT.JPG,37,133,61,877,573,1389,Animal,Bearded Seal,1188,1084,290,351,true,none
78538,2016-03-22 01:31:43.000389,CHESS_FL12_S_160422_013143.389_THERM-16BIT.PNG,CHESS_FL12_S_160422_013143.389_THERM-8-BIT.JPG,CHESS_FL12_S_160422_013143.389_COLOR-8-BIT.JPG,486,65,4694,106,5206,618,Animal,Ringed Seal,417,346,4931,4974,true,none
78543,2016-03-22 01:35:01.000826,CHESS_FL12_S_160422_013501.826_THERM-16BIT.PNG,CHESS_FL12_S_160422_013501.826_THERM-8-BIT.JPG,9410067,438,8,4186,2806,4698,3318,Animal,Ringed Seal,-1,-1,-1,-1,false,none
78545,2016-03-22 01:35:02.000828,CHESS_FL12_S_160422_013502.828_THERM-16BIT.PNG,CHESS_FL12_S_160422_013502.828_THERM-8-BIT.JPG,CHESS_FL12_S_160422_013502.828_COLOR-8-BIT.JPG,430,308,4127,2777,4639,3289,Animal,Ringed Seal,3071,3015,4372,4432,true,none
78544,2016-03-22 01:35:02.000828,CHESS_FL12_S_160422_013502.828_THERM-16BIT.PNG,CHESS_FL12_S_160422_013502.828_THERM-8-BIT.JPG,CHESS_FL12_S_160422_013502.828_COLOR-8-BIT.JPG,262,56,2371,223,2883,735,Animal,Ringed Seal,-1,-1,-1,-1,false,none
78546,2016-03-22 01:35:41.000311,CHESS_FL12_S_160422_013541.311_THERM-16BIT.PNG,CHESS_FL12_S_160422_013541.311_THERM-8-BIT.JPG,CHESS_FL12_S_160422_013541.311_COLOR-8-BIT.JPG,363,207,3454,1659,3966,2171,Animal,Ringed Seal,1942,1903,3687,3734,true,none
78548,2016-03-22 01:36:07.000071,CHESS_FL12_S_160422_013607.071_THERM-16BIT.PNG,CHESS_FL12_S_160422_013607.071_THERM-8-BIT.JPG,CHESS_FL12_S_160422_013607.071_COLOR-8-BIT.JPG,25,434,-82,3924,430,4436,Animal,Ringed Seal,4204,4173,142,189,true,none
78552,2016-03-22 01:41:38.000110,CHESS_FL12_S_160422_014138.110_THERM-16BIT.PNG,CHESS_FL12_S_160422_014138.110_THERM-8-BIT.JPG,CHESS_FL12_S_160422_014138.110_COLOR-8-BIT.JPG,305,309,2806,2777,3318,3289,Animal,Ringed Seal,3073,3014,3084,3129,true,none
79700,2016-03-22 23:03:37.000483,CHESS_FL13_C_160422_230337.483_THERM-16BIT.PNG,CHESS_FL13_C_160422_230337.483_THERM-8-BIT.JPG,CHESS_FL13_C_160422_230336.615_COLOR-8-BIT.JPG,282,477,2500,157,3012,669,Anomaly,NA,-1,-1,-1,-1,false,none
79731,2016-03-22 23:11:36.000981,CHESS_FL13_C_160422_231136.981_THERM-16BIT.PNG,CHESS_FL13_C_160422_231136.981_THERM-8-BIT.JPG,CHESS_FL13_C_160422_231136.981_COLOR-8-BIT.JPG,274,139,2182,77,2694,589,Animal,Ringed Seal,382,334,2410,2472,true,none
79737,2016-03-22 23:22:24.000943,CHESS_FL13_C_160422_232224.943_THERM-16BIT.PNG,CHESS_FL13_C_160422_232224.943_THERM-8-BIT.JPG,CHESS_FL13_C_160422_232224.943_COLOR-8-BIT.JPG,467,191,4244,1224,4756,1736,Animal,Ringed Seal,1543,1461,4464,4528,true,none
79739,2016-03-22 23:25:11.000230,CHESS_FL13_C_160422_232511.230_THERM-16BIT.PNG,CHESS_FL13_C_160422_232511.230_THERM-8-BIT.JPG,CHESS_FL13_C_160422_232511.230_COLOR-8-BIT.JPG,323,232,2763,1703,3275,2215,Animal,Ringed Seal,2003,1957,2990,3052,true,none
79745,2016-03-22 23:35:01.000204,CHESS_FL13_C_160422_233501.204_THERM-16BIT.PNG,CHESS_FL13_C_160422_233501.204_THERM-8-BIT.JPG,CHESS_FL13_C_160422_233501.204_COLOR-8-BIT.JPG,481,91,4389,223,4901,735,Animal,Ringed Seal,533,431,4631,4686,true,none
79746,2016-03-22 23:38:19.000362,CHESS_FL13_C_160422_233819.362_THERM-16BIT.PNG,CHESS_FL13_C_160422_233819.362_THERM-8-BIT.JPG,CHESS_FL13_C_160422_233819.362_COLOR-8-BIT.JPG,531,354,4969,2879,5481,3391,Animal,Ringed Seal,3180,3096,5188,5244,true,none
79752,2016-03-22 23:43:17.000365,CHESS_FL13_C_160422_234317.365_THERM-16BIT.PNG,CHESS_FL13_C_160422_234317.365_THERM-8-BIT.JPG,CHESS_FL13_C_160422_234317.365_COLOR-8-BIT.JPG,180,473,1195,3750,1707,4262,Animal,Ringed Seal,4071,3991,1428,1475,true,none
79754,2016-03-22 23:54:09.000397,CHESS_FL13_C_160422_235409.397_THERM-16BIT.PNG,CHESS_FL13_C_160422_235409.397_THERM-8-BIT.JPG,CHESS_FL13_C_160422_235409.397_COLOR-8-BIT.JPG,552,222,5115,1616,5627,2128,Animal,Ringed Seal,1918,1873,5356,5423,true,none
79757,2016-03-23 00:03:51.000930,CHESS_FL13_C_160423_000351.930_THERM-16BIT.PNG,CHESS_FL13_C_160423_000351.930_THERM-8-BIT.JPG,CHESS_FL13_C_160423_000351.930_COLOR-8-BIT.JPG,483,112,4418,629,4930,1141,Animal,Ringed Seal,947,860,4647,4688,true,none
79758,2016-03-23 00:04:10.000206,CHESS_FL13_C_160423_000410.206_THERM-16BIT.PNG,CHESS_FL13_C_160423_000410.206_THERM-8-BIT.JPG,CHESS_FL13_C_160423_000410.206_COLOR-8-BIT.JPG,231,144,1747,919,2259,1431,Animal,Ringed Seal,1261,1180,1981,2010,true,none
79759,2016-03-23 00:04:33.000988,CHESS_FL13_C_160423_000433.988_THERM-16BIT.PNG,CHESS_FL13_C_160423_000433.988_THERM-8-BIT.JPG,CHESS_FL13_C_160423_000433.988_COLOR-8-BIT.JPG,619,430,5913,3968,6425,4480,Animal,Ringed Seal,4241,4181,6154,6217,true,none
79764,2016-03-23 00:09:31.000161,CHESS_FL13_C_160423_000931.161_THERM-16BIT.PNG,CHESS_FL13_C_160423_000931.161_THERM-8-BIT.JPG,CHESS_FL13_C_160423_000930.568_COLOR-8-BIT.JPG,26,362,-213,-53,299,459,Animal,Ringed Seal,232,161,30,74,true,none
79765,2016-03-23 00:12:05.000256,CHESS_FL13_C_160423_001205.256_THERM-16BIT.PNG,CHESS_FL13_C_160423_001205.256_THERM-8-BIT.JPG,CHESS_FL13_C_160423_001205.256_COLOR-8-BIT.JPG,234,257,1631,2182,2143,2694,Animal,Ringed Seal,2456,2414,1876,1940,true,none
79767,2016-03-23 00:12:25.000583,CHESS_FL13_C_160423_001225.583_THERM-16BIT.PNG,CHESS_FL13_C_160423_001225.583_THERM-8-BIT.JPG,CHESS_FL13_C_160423_001225.583_COLOR-8-BIT.JPG,442,414,3895,3692,4407,4204,Animal,Ringed Seal,3993,3947,4097,4182,true,none
79768,2016-03-23 00:12:46.000777,CHESS_FL13_C_160423_001246.777_THERM-16BIT.PNG,CHESS_FL13_C_160423_001246.777_THERM-8-BIT.JPG,CHESS_FL13_C_160423_001246.777_COLOR-8-BIT.JPG,523,214,4839,1494,5351,2006,Animal,Ringed Seal,1786,1696,5079,5133,true,none
79769,2016-03-23 00:12:56.000836,CHESS_FL13_C_160423_001256.836_THERM-16BIT.PNG,CHESS_FL13_C_160423_001256.836_THERM-8-BIT.JPG,CHESS_FL13_C_160423_001256.836_COLOR-8-BIT.JPG,285,249,2356,1834,2868,2346,Animal,Ringed Seal,2116,2050,2620,2679,true,none
79770,2016-03-23 00:13:00.000996,CHESS_FL13_C_160423_001300.996_THERM-16BIT.PNG,CHESS_FL13_C_160423_001300.996_THERM-8-BIT.JPG,CHESS_FL13_C_160423_001300.996_COLOR-8-BIT.JPG,413,268,3692,2240,4204,2752,Animal,Ringed Seal,2555,2481,3949,3990,true,none
79773,2016-03-23 00:16:37.000267,CHESS_FL13_C_160423_001637.267_THERM-16BIT.PNG,CHESS_FL13_C_160423_001637.267_THERM-8-BIT.JPG,CHESS_FL13_C_160423_001637.267_COLOR-8-BIT.JPG,85,239,237,1703,749,2215,Animal,Ringed Seal,2016,1945,483,551,true,none
79774,2016-03-23 00:17:32.000463,CHESS_FL13_C_160423_001732.463_THERM-16BIT.PNG,CHESS_FL13_C_160423_001732.463_THERM-8-BIT.JPG,CHESS_FL13_C_160423_001732.463_COLOR-8-BIT.JPG,67,410,34,3707,546,4219,Anomaly,NA,-1,-1,-1,-1,false,none
79776,2016-03-23 00:18:10.000862,CHESS_FL13_C_160423_001810.862_THERM-16BIT.PNG,CHESS_FL13_C_160423_001810.862_THERM-8-BIT.JPG,CHESS_FL13_C_160423_001810.862_COLOR-8-BIT.JPG,188,207,1398,1311,1910,1823,Animal,Ringed Seal,1626,1571,1581,1669,true,none
79777,2016-03-23 00:19:31.000241,CHESS_FL13_C_160423_001931.241_THERM-16BIT.PNG,CHESS_FL13_C_160423_001931.241_THERM-8-BIT.JPG,CHESS_FL13_C_160423_001931.241_COLOR-8-BIT.JPG,503,219,4215,1253,4727,1765,Animal,Ringed Seal,1514,1434,4446,4490,true,none
79778,2016-03-23 00:20:38.000944,CHESS_FL13_C_160423_002038.944_THERM-16BIT.PNG,CHESS_FL13_C_160423_002038.944_THERM-8-BIT.JPG,CHESS_FL13_C_160423_002038.944_COLOR-8-BIT.JPG,565,277,5100,1805,5612,2317,Animal,Ringed Seal,2097,2028,5370,5434,true,none
79779,2016-03-23 00:21:27.000461,CHESS_FL13_C_160423_002127.461_THERM-16BIT.PNG,CHESS_FL13_C_160423_002127.461_THERM-8-BIT.JPG,CHESS_FL13_C_160423_002127.461_COLOR-8-BIT.JPG,33,450,-55,4068,457,4580,Anomaly,NA,-1,-1,-1,-1,false,none
79782,2016-03-23 00:24:00.000697,CHESS_FL13_C_160423_002400.697_THERM-16BIT.PNG,CHESS_FL13_C_160423_002400.697_THERM-8-BIT.JPG,CHESS_FL13_C_160423_002400.697_COLOR-8-BIT.JPG,93,174,223,1065,735,1577,Animal,Ringed Seal,1365,1318,447,537,true,none
79785,2016-03-23 00:25:33.000572,CHESS_FL13_C_160423_002533.572_THERM-16BIT.PNG,CHESS_FL13_C_160423_002533.572_THERM-8-BIT.JPG,CHESS_FL13_C_160423_002533.572_COLOR-8-BIT.JPG,71,144,5,571,517,1083,Animal,Ringed Seal,842,789,237,315,true,none
79787,2016-03-23 00:30:26.000671,CHESS_FL13_C_160423_003026.671_THERM-16BIT.PNG,CHESS_FL13_C_160423_003026.671_THERM-8-BIT.JPG,CHESS_FL13_C_160423_003026.671_COLOR-8-BIT.JPG,266,81,2079,319,2591,831,Animal,Ringed Seal,615,569,2296,2352,true,none
79788,2016-03-23 00:32:33.000327,CHESS_FL13_C_160423_003233.327_THERM-16BIT.PNG,CHESS_FL13_C_160423_003233.327_THERM-8-BIT.JPG,CHESS_FL13_C_160423_003233.327_COLOR-8-BIT.JPG,473,97,4287,411,4799,923,Animal,Ringed Seal,691,618,4525,4563,true,none
79790,2016-03-23 00:32:41.000871,CHESS_FL13_C_160423_003241.871_THERM-16BIT.PNG,CHESS_FL13_C_160423_003241.871_THERM-8-BIT.JPG,CHESS_FL13_C_160423_003241.871_COLOR-8-BIT.JPG,464,261,4258,1790,4770,2302,Animal,Ringed Seal,2062,2022,4456,4533,true,none
332093,2016-03-22 23:06:42.000926,CHESS_FL13_P_160422_230642.926_THERM-16BIT.PNG,CHESS_FL13_P_160422_230642.926_THERM-8-BIT.JPG,CHESS_FL13_P_160422_230642.926_COLOR-8-BIT.JPG,296,280,2661,1877,3173,2389,Animal,Ringed Seal,2170,2104,2895,2962,true,none
332172,2016-03-22 23:08:43.000530,CHESS_FL13_P_160422_230843.530_THERM-16BIT.PNG,CHESS_FL13_P_160422_230843.530_THERM-8-BIT.JPG,CHESS_FL13_P_160422_230843.530_COLOR-8-BIT.JPG,435,131,4382,153,4894,665,Animal,Ringed Seal,427,393,4618,4664,true,none
332170,2016-03-22 23:08:43.000530,CHESS_FL13_P_160422_230843.530_THERM-16BIT.PNG,CHESS_FL13_P_160422_230843.530_THERM-8-BIT.JPG,CHESS_FL13_P_160422_230843.530_COLOR-8-BIT.JPG,585,350,6216,2928,6728,3440,Anomaly,NA,-1,-1,-1,-1,false,none
332206,2016-03-22 23:15:25.000700,CHESS_FL13_P_160422_231525.700_THERM-16BIT.PNG,CHESS_FL13_P_160422_231525.700_THERM-8-BIT.JPG,CHESS_FL13_P_160422_231525.700_COLOR-8-BIT.JPG,605,154,5060,235,5572,747,Anomaly,NA,-1,-1,-1,-1,false,none
332243,2016-03-22 23:26:22.000602,CHESS_FL13_P_160422_232622.602_THERM-16BIT.PNG,CHESS_FL13_P_160422_232622.602_THERM-8-BIT.JPG,CHESS_FL13_P_160422_232623.393_COLOR-8-BIT.JPG,451,59,4476,1994,4988,2506,Animal,Ringed Seal,2271,2205,4716,4773,true,none
332245,2016-03-22 23:28:23.000640,CHESS_FL13_P_160422_232823.640_THERM-16BIT.PNG,CHESS_FL13_P_160422_232823.640_THERM-8-BIT.JPG,CHESS_FL13_P_160422_232823.640_COLOR-8-BIT.JPG,267,131,2269,295,2781,807,Animal,Ringed Seal,566,487,2516,2556,true,none
332247,2016-03-22 23:28:45.000771,CHESS_FL13_P_160422_232845.771_THERM-16BIT.PNG,CHESS_FL13_P_160422_232845.771_THERM-8-BIT.JPG,CHESS_FL13_P_160422_232845.771_COLOR-8-BIT.JPG,279,417,2386,3866,2898,4378,Animal,Ringed Seal,4173,4130,2618,2685,true,none
332248,2016-03-22 23:28:48.000368,CHESS_FL13_P_160422_232848.368_THERM-16BIT.PNG,CHESS_FL13_P_160422_232848.368_THERM-8-BIT.JPG,CHESS_FL13_P_160422_232849.150_COLOR-8-BIT.JPG,199,39,1369,1877,1881,2389,Animal,Ringed Seal,2196,2118,1607,1651,true,none
332249,2016-03-22 23:29:22.000403,CHESS_FL13_P_160422_232922.403_THERM-16BIT.PNG,CHESS_FL13_P_160422_232922.403_THERM-8-BIT.JPG,CHESS_FL13_P_160422_232922.403_COLOR-8-BIT.JPG,186,159,1340,324,1852,836,Animal,Ringed Seal,631,591,1547,1573,true,none
332250,2016-03-22 23:29:30.000176,CHESS_FL13_P_160422_232930.176_THERM-16BIT.PNG,CHESS_FL13_P_160422_232930.176_THERM-8-BIT.JPG,CHESS_FL13_P_160422_232930.176_COLOR-8-BIT.JPG,505,212,5158,1297,5670,1809,Animal,Ringed Seal,1606,1560,5382,5442,true,none
332251,2016-03-22 23:30:33.000136,CHESS_FL13_P_160422_233033.136_THERM-16BIT.PNG,CHESS_FL13_P_160422_233033.136_THERM-8-BIT.JPG,CHESS_FL13_P_160422_233033.136_COLOR-8-BIT.JPG,359,156,3373,556,3885,1068,Animal,Ringed Seal,836,798,3587,3665,true,none
332254,2016-03-22 23:35:00.000038,CHESS_FL13_P_160422_233500.038_THERM-16BIT.PNG,CHESS_FL13_P_160422_233500.038_THERM-8-BIT.JPG,CHESS_FL13_P_160422_233500.038_COLOR-8-BIT.JPG,382,233,3618,1105,4130,1617,Animal,Ringed Seal,1384,1335,3846,3902,true,none
332255,2016-03-22 23:35:10.000332,CHESS_FL13_P_160422_233510.332_THERM-16BIT.PNG,CHESS_FL13_P_160422_233510.332_THERM-8-BIT.JPG,CHESS_FL13_P_160422_233510.332_COLOR-8-BIT.JPG,494,130,5014,184,5526,696,Animal,Ringed Seal,474,409,5236,5282,true,none
332259,2016-03-22 23:45:17.000046,CHESS_FL13_P_160422_234517.046_THERM-16BIT.PNG,CHESS_FL13_P_160422_234517.046_THERM-8-BIT.JPG,CHESS_FL13_P_160422_234517.890_COLOR-8-BIT.JPG,267,85,2618,2473,3130,2985,Animal,Ringed Seal,2761,2694,2826,2880,true,none
332261,2016-03-22 23:45:56.000342,CHESS_FL13_P_160422_234556.342_THERM-16BIT.PNG,CHESS_FL13_P_160422_234556.342_THERM-8-BIT.JPG,CHESS_FL13_P_160422_234557.084_COLOR-8-BIT.JPG,427,35,4374,1819,4886,2331,Animal,Ringed Seal,2114,2056,4626,4656,true,none
332262,2016-03-22 23:46:09.000543,CHESS_FL13_P_160422_234609.543_THERM-16BIT.PNG,CHESS_FL13_P_160422_234609.543_THERM-8-BIT.JPG,CHESS_FL13_P_160422_234609.543_COLOR-8-BIT.JPG,565,206,5840,1210,6352,1722,Animal,Ringed Seal,1532,1470,6084,6125,true,none
332265,2016-03-22 23:56:02.000366,CHESS_FL13_P_160422_235602.366_THERM-16BIT.PNG,CHESS_FL13_P_160422_235602.366_THERM-8-BIT.JPG,CHESS_FL13_P_160422_235603.134_COLOR-8-BIT.JPG,101,121,63,2908,575,3420,Animal,Ringed Seal,3209,3168,300,376,true,none
332267,2016-03-23 00:00:39.000991,CHESS_FL13_P_160423_000039.991_THERM-16BIT.PNG,CHESS_FL13_P_160423_000039.991_THERM-8-BIT.JPG,CHESS_FL13_P_160423_000039.991_COLOR-8-BIT.JPG,481,173,4882,876,5394,1388,Animal,Ringed Seal,1197,1146,5154,5215,true,none
332268,2016-03-23 00:00:39.000991,CHESS_FL13_P_160423_000039.991_THERM-16BIT.PNG,CHESS_FL13_P_160423_000039.991_THERM-8-BIT.JPG,CHESS_FL13_P_160423_000039.991_COLOR-8-BIT.JPG,486,179,4926,910,5438,1422,Animal,Ringed Seal,1140,1077,5096,5142,true,none
332272,2016-03-23 00:08:57.000217,CHESS_FL13_P_160423_000857.217_THERM-16BIT.PNG,CHESS_FL13_P_160423_000857.217_THERM-8-BIT.JPG,CHESS_FL13_P_160423_000857.217_COLOR-8-BIT.JPG,601,84,6288,-107,6800,405,Animal,Ringed Seal,176,123,6520,6564,true,none
332278,2016-03-23 00:11:51.000855,CHESS_FL13_P_160423_001151.855_THERM-16BIT.PNG,CHESS_FL13_P_160423_001151.855_THERM-8-BIT.JPG,CHESS_FL13_P_160423_001151.855_COLOR-8-BIT.JPG,209,151,1573,455,2085,967,Animal,Ringed Seal,734,666,1815,1880,true,none
332283,2016-03-23 00:12:32.000425,CHESS_FL13_P_160423_001232.425_THERM-16BIT.PNG,CHESS_FL13_P_160423_001232.425_THERM-8-BIT.JPG,CHESS_FL13_P_160423_001232.425_COLOR-8-BIT.JPG,90,177,164,731,676,1243,Animal,Ringed Seal,1044,971,378,426,true,none
332284,2016-03-23 00:12:36.000561,CHESS_FL13_P_160423_001236.561_THERM-16BIT.PNG,CHESS_FL13_P_160423_001236.561_THERM-8-BIT.JPG,CHESS_FL13_P_160423_001236.561_COLOR-8-BIT.JPG,517,95,5374,34,5886,546,Animal,Ringed Seal,311,273,5584,5648,true,none
332285,2016-03-23 00:12:40.000924,CHESS_FL13_P_160423_001240.924_THERM-16BIT.PNG,CHESS_FL13_P_160423_001240.924_THERM-8-BIT.JPG,CHESS_FL13_P_160423_001241.396_COLOR-8-BIT.JPG,370,46,3460,1065,3972,1577,Animal,Ringed Seal,1387,1322,3704,3749,true,none
332289,2016-03-23 00:12:58.000949,CHESS_FL13_P_160423_001258.949_THERM-16BIT.PNG,CHESS_FL13_P_160423_001258.949_THERM-8-BIT.JPG,CHESS_FL13_P_160423_001258.949_COLOR-8-BIT.JPG,353,392,3305,3508,3817,4020,Animal,Ringed Seal,3791,3740,3532,3581,true,none
332290,2016-03-23 00:14:05.000290,CHESS_FL13_P_160423_001405.290_THERM-16BIT.PNG,CHESS_FL13_P_160423_001405.290_THERM-8-BIT.JPG,CHESS_FL13_P_160423_001405.290_COLOR-8-BIT.JPG,432,102,4331,-97,4843,415,Animal,Ringed Seal,221,153,4545,4603,true,none
332291,2016-03-23 00:14:11.000695,CHESS_FL13_P_160423_001411.695_THERM-16BIT.PNG,CHESS_FL13_P_160423_001411.695_THERM-8-BIT.JPG,CHESS_FL13_P_160423_001412.481_COLOR-8-BIT.JPG,83,116,-184,2487,328,2999,Animal,Ringed Seal,2803,2719,64,115,true,none
332295,2016-03-23 00:18:45.000469,CHESS_FL13_P_160423_001845.469_THERM-16BIT.PNG,CHESS_FL13_P_160423_001845.469_THERM-8-BIT.JPG,CHESS_FL13_P_160423_001845.469_COLOR-8-BIT.JPG,266,85,2222,-246,2734,266,Animal,Ringed Seal,-1,-1,-1,-1,false,removed
332296,2016-03-23 00:18:49.000875,CHESS_FL13_P_160423_001849.875_THERM-16BIT.PNG,CHESS_FL13_P_160423_001849.875_THERM-8-BIT.JPG,CHESS_FL13_P_160423_001849.875_COLOR-8-BIT.JPG,273,120,2307,232,2819,744,Animal,Ringed Seal,505,468,2550,2575,true,none
332305,2016-03-23 00:21:36.000774,CHESS_FL13_P_160423_002136.774_THERM-16BIT.PNG,CHESS_FL13_P_160423_002136.774_THERM-8-BIT.JPG,CHESS_FL13_P_160423_002136.774_COLOR-8-BIT.JPG,276,186,2240,687,2752,1199,Animal,Ringed Seal,976,924,2500,2561,true,none
332306,2016-03-23 00:24:05.000900,CHESS_FL13_P_160423_002405.900_THERM-16BIT.PNG,CHESS_FL13_P_160423_002405.900_THERM-8-BIT.JPG,CHESS_FL13_P_160423_002405.900_COLOR-8-BIT.JPG,527,187,5303,498,5815,1010,Animal,Ringed Seal,802,743,5524,5580,true,none
332308,2016-03-23 00:24:36.000877,CHESS_FL13_P_160423_002436.877_THERM-16BIT.PNG,CHESS_FL13_P_160423_002436.877_THERM-8-BIT.JPG,CHESS_FL13_P_160423_002436.877_COLOR-8-BIT.JPG,318,185,2850,1050,3362,1562,Animal,Ringed Seal,1328,1253,3053,3129,true,none
332312,2016-03-23 00:32:52.000264,CHESS_FL13_P_160423_003252.264_THERM-16BIT.PNG,CHESS_FL13_P_160423_003252.264_THERM-8-BIT.JPG,CHESS_FL13_P_160423_003253.026_COLOR-8-BIT.JPG,293,51,2560,1921,3072,2433,Animal,Ringed Seal,2204,2163,2727,2781,true,none
332313,2016-03-23 00:32:52.000264,CHESS_FL13_P_160423_003252.264_THERM-16BIT.PNG,CHESS_FL13_P_160423_003252.264_THERM-8-BIT.JPG,CHESS_FL13_P_160423_003253.026_COLOR-8-BIT.JPG,286,50,2545,1935,3057,2447,Animal,Ringed Seal,2224,2175,2803,2864,true,none
